足球,#genre#
4月21日 23-24赛季意甲第33轮 恩波利VS那不勒斯,https://v12.qdhdcate.com/yyv12/202404/21/TRkfS0rmE58/video/index.m3u8
4月21日 23-24赛季德甲第30轮 柏林联合VS拜仁慕尼黑,https://v12.qdhdcate.com/yyv12/202404/21/fVWX3MDsD08/video/index.m3u8
4月17日 2024U23亚洲杯小组赛 乌兹别克斯坦VS马来西亚,https://v10.qdhdcate.com/yyv10/202404/18/ztE7MySGiQ15/video/index.m3u8
4月21日 23-24赛季沙联第28轮 达曼协作VS麦加统一,https://v11.qdhdcate.com/yyv11/202404/21/SpZgeWmDYP3/video/index.m3u8
4月21日 23-24赛季西甲第32轮 瓦伦西亚VS贝蒂斯,https://v10.qdhdcate.com/yyv10/202404/21/Z4GmXp0jc915/video/index.m3u8
4月17日 2024U23亚洲杯小组赛 越南VS科威特,https://v12.qdhdcate.com/yyv12/202404/18/X1fkTdkcz78/video/index.m3u8
4月21日 23-24赛季西甲第32轮 赫罗纳VS加的斯,https://v12.qdhdcate.com/yyv12/202404/21/jWmzt941F68/video/index.m3u8
4月21日 23-24赛季法甲第30轮 朗斯VS克莱蒙,https://v11.qdhdcate.com/yyv11/202404/21/SpZgeWmDYP3/video/index.m3u8
4月18日 23-24赛季亚冠半决赛首回合 阿尔艾因VS利雅得新月,https://v11.qdhdcate.com/yyv11/202404/18/7WE0cph86Q3/video/index.m3u8
4月16日 2024U23亚洲杯小组赛 日本VS中国,https://v10.qdhdcate.com/yyv10/202404/17/XMrr4CXada15/video/index.m3u8
4月16日 2024U23亚洲杯小组赛 伊拉克VS泰国,https://v10.qdhdcate.com/yyv10/202404/17/DHaadA5yct15/video/index.m3u8
4月21日 23-24赛季英超第34轮 狼队VS阿森纳,https://v10.qdhdcate.com/yyv10/202404/21/pDQ5AWtFrP15/video/index.m3u8
4月17日 2024U23亚洲杯小组赛 沙特阿拉伯VS塔吉克斯坦,https://v11.qdhdcate.com/yyv11/202404/17/XMQYUSPUuA3/video/index.m3u8
4月16日 2024U23亚洲杯小组赛 韩国VS阿联酋,https://v12.qdhdcate.com/yyv12/202404/17/VTVhCJB4PT8/video/index.m3u8
4月16日 23-24赛季西甲第31轮 奥萨苏纳VS瓦伦西亚,https://v11.qdhdcate.com/yyv11/202404/16/UTY9neArfy3/video/index.m3u8
4月15日 2024U23亚洲杯小组赛 澳大利亚VS约旦,https://v11.qdhdcate.com/yyv11/202404/16/mGMHkmm6cD3/video/index.m3u8
4月16日 23-24赛季英超第33轮 切尔西VS埃弗顿,https://v12.qdhdcate.com/yyv12/202404/16/NH8VG12WgD8/video/index.m3u8
4月15日 2024U23亚洲杯小组赛 卡塔尔VS印度尼西亚,https://v10.qdhdcate.com/yyv10/202404/16/YqB5Hga25115/video/index.m3u8
4月16日 23-24赛季意甲第32轮 佛罗伦萨VS热那亚,https://v11.qdhdcate.com/yyv11/202404/16/kc6aY1vXAU3/video/index.m3u8
4月16日 23-24赛季意甲第32轮 亚特兰大VS维罗纳,https://v10.qdhdcate.com/yyv10/202404/16/ScU1aU31X615/video/index.m3u8
4月13日 23-24赛季英超第33轮 布伦特福德VS谢菲尔德联,https://v11.qdhdcate.com/yyv11/202404/14/zTh35iZTLw3/video/index.m3u8
4月15日 23-24赛季意甲第32轮 国际米兰VS卡利亚里,https://v10.qdhdcate.com/yyv10/202404/15/WVyk86bQK815/video/index.m3u8
4月15日 23-24赛季西甲第31轮 皇家社会VS阿尔梅里亚,https://v12.qdhdcate.com/yyv12/202404/15/RATDtNnHpt8/video/index.m3u8
4月13日 23-24赛季意甲第32轮 莱切VS恩波利,https://v11.qdhdcate.com/yyv11/202404/14/8QV0KNZgV33/video/index.m3u8
4月15日 23-24赛季法甲第29轮 里昂VS布雷斯特,https://v10.qdhdcate.com/yyv10/202404/15/3d3FAwS7xB15/video/index.m3u8
4月14日 23-24赛季德甲第29轮 斯图加特VS法兰克福,https://v12.qdhdcate.com/yyv12/202404/14/H1JmJDy0UV8/video/index.m3u8
4月15日 23-24赛季西甲第31轮 毕尔巴鄂VS比利亚雷亚尔,https://v10.qdhdcate.com/yyv10/202404/15/D4SKXLY4dg15/video/index.m3u8
4月13日 23-24赛季德甲第29轮 波鸿VS海登海姆,https://v12.qdhdcate.com/yyv12/202404/14/EMu6PgC4kh8/video/index.m3u8
4月15日 23-24赛季意甲第32轮 乌迪内斯VS罗马,https://v11.qdhdcate.com/yyv11/202404/15/8t0ptmUxWJ3/video/index.m3u8
4月13日 23-24赛季德甲第29轮 RB莱比锡VS沃尔夫斯,https://v11.qdhdcate.com/yyv11/202404/14/xriBngDpA73/video/index.m3u8
4月13日 23-24赛季德甲第29轮 美因茨VS霍芬海姆,https://v12.qdhdcate.com/yyv12/202404/14/fckrPB5dDz8/video/index.m3u8
4月13日 23-24赛季法甲第29轮 斯特拉斯堡VS兰斯,https://v11.qdhdcate.com/yyv11/202404/14/a8zDd8cMp23/video/index.m3u8
4月13日 23-24赛季英超第33轮 伯恩利VS布莱顿,https://v12.qdhdcate.com/yyv12/202404/14/Y8F5dtrWjY8/video/index.m3u8
4月13日 23-24赛季西甲第31轮 巴列卡诺VS赫塔费,https://v11.qdhdcate.com/yyv11/202404/14/3tY7ZLFTXp3/video/index.m3u8
4月14日 23-24赛季意甲第32轮 博洛尼亚VS蒙扎,https://v10.qdhdcate.com/yyv10/202404/14/jA4kyDjX6s15/video/index.m3u8
4月13日 23-24赛季德甲第29轮 拜仁慕尼黑VS科隆,https://v12.qdhdcate.com/yyv12/202404/14/GhMKDxtwky8/video/index.m3u8
4月13日 23-24赛季德甲第29轮 门兴VS多特蒙德,https://v12.qdhdcate.com/yyv12/202404/14/kMVFQS3YUb8/video/index.m3u8
4月14日 23-24赛季西甲第31轮 加的斯VS巴塞罗那,https://v10.qdhdcate.com/yyv10/202404/14/w3BAf8j4Q315/video/index.m3u8
4月14日 23-24赛季法甲第29轮 雷恩VS图卢兹,https://v10.qdhdcate.com/yyv10/202404/14/45mAvX3qnk15/video/index.m3u8
4月13日 23-24赛季英超第33轮 曼城VS卢顿,https://v10.qdhdcate.com/yyv10/202404/14/3NPJHk9PWG15/video/index.m3u8
4月14日 23-24赛季意甲第32轮 都灵VS尤文图斯,https://v12.qdhdcate.com/yyv12/202404/14/AFBcCdAwVs8/video/index.m3u8
4月14日 23-24赛季英超第33轮 伯恩茅斯VS曼联,https://v11.qdhdcate.com/yyv11/202404/14/NMGSBf2kHy3/video/index.m3u8
4月13日 23-24赛季英超第33轮 诺丁汉森林VS狼队,https://v10.qdhdcate.com/yyv10/202404/14/A58tw1ETRG15/video/index.m3u8
4月8日 23-24赛季意甲第31轮 卡利亚里VS亚特兰大,https://v9.qdhdcate.com/yyv9/202404/08/tfRe7BFHnC18/video/index.m3u8
4月14日 23-24赛季西甲第31轮 马洛卡VS皇家马德里,https://v11.qdhdcate.com/yyv11/202404/14/vUWA0CVHFG3/video/index.m3u8
4月8日 23-24赛季意甲第31轮 维罗纳VS热那亚,https://v9.qdhdcate.com/yyv9/202404/08/QNXF3d5yQQ18/video/index.m3u8
4月8日 23-24赛季法甲第28轮 南特VS里昂,https://v12.qdhdcate.com/yyv12/202404/08/x77HLRm4n58/video/index.m3u8
4月8日 23-24赛季英超第32轮 热刺VS诺丁汉森林,https://v10.qdhdcate.com/yyv10/202404/08/yv6L0sxbpu15/video/index.m3u8
4月8日 23-24赛季意甲第31轮 尤文图斯VS佛罗伦萨,https://v12.qdhdcate.com/yyv12/202404/08/a4aEr8ygeY8/video/index.m3u8
4月8日 23-24赛季英超第32轮 谢菲尔德联VS切尔西,https://v10.qdhdcate.com/yyv10/202404/08/3ZqWXzmTTP15/video/index.m3u8
4月7日 23-24赛季意甲第31轮 恩波利VS都灵,https://v11.qdhdcate.com/yyv11/202404/07/THTAhqGDEG3/video/index.m3u8
4月6日 23-24赛季NBA常规赛 爵士VS快船,https://v9.qdhdcate.com/yyv9/202404/06/bdtmWNtMGc18/video/index.m3u8
4月6日 23-24赛季法甲第28轮 里尔VS马赛,https://v9.qdhdcate.com/yyv9/202404/06/PWZ6EQdA8g18/video/index.m3u8
4月7日 23-24赛季意甲第31轮 罗马VS拉齐奥,https://v12.qdhdcate.com/yyv12/202404/07/N1RvaUr1Na8/video/index.m3u8
4月7日 23-24赛季英超第32轮 布莱顿VS阿森纳,https://v12.qdhdcate.com/yyv12/202404/07/xV17SjtP888/video/index.m3u8
4月7日 23-24赛季德甲第28轮 多特蒙德VS斯图加特,https://v12.qdhdcate.com/yyv12/202404/07/nbkCGn1yaU8/video/index.m3u8
4月6日 23-24赛季沙联第27轮 达马克VS利雅得胜利,https://v9.qdhdcate.com/yyv9/202404/06/5EeddwqQYd18/video/index.m3u8
4月6日 23-24赛季NBA常规赛 森林狼VS太阳,https://v11.qdhdcate.com/yyv11/202404/06/NApN4XqLdi3/video/index.m3u8
4月7日 23-24赛季法甲第28轮 巴黎圣日耳曼VS克莱蒙,https://v9.qdhdcate.com/yyv9/202404/07/W6j47tbWag18/video/index.m3u8
4月6日 23-24赛季德甲第28轮 法兰克福VS不莱梅,https://v9.qdhdcate.com/yyv9/202404/06/8AViyupLpc18/video/index.m3u8
4月4日 23-24赛季英超第31轮 布伦特福德VS布莱顿,https://v12.qdhdcate.com/yyv12/202404/04/mCzCgNu8KY4/video/index.m3u8
4月4日 23-24赛季德国杯半决赛 勒沃库森VS杜塞尔多夫,https://v12.qdhdcate.com/yyv12/202404/04/xxt9DhLapz4/video/index.m3u8
4月4日 23-24赛季英超第31轮 阿森纳VS卢顿,https://v12.qdhdcate.com/yyv12/202404/04/tu14ZB2uJN4/video/index.m3u8
4月4日 23-24赛季英超第31轮 曼城VS阿斯顿维拉,https://v12.qdhdcate.com/yyv12/202404/04/QF7Ei2kbP34/video/index.m3u8
4月5日 23-24赛季英超第31轮 利物浦VS谢菲尔德联,https://v10.qdhdcate.com/yyv10/202404/05/4i2LmrKUJX15/video/index.m3u8
4月6日 23-24赛季沙联第27轮 吉达联合VS布赖代合作,https://v9.qdhdcate.com/yyv9/202404/06/iKp2mmz0td18/video/index.m3u8
4月6日 23-24赛季沙联第27轮 卡利杰VS利雅得新月,https://v9.qdhdcate.com/yyv9/202404/06/Mi9gvQXpNC18/video/index.m3u8
4月5日 23-24赛季英超第31轮 切尔西VS曼联,https://v10.qdhdcate.com/yyv10/202404/05/tnX1N92TRb15/video/index.m3u8
4月5日 23-24赛季西甲第26轮 格拉纳达VS瓦伦西亚,https://v10.qdhdcate.com/yyv10/202404/05/1ve8ZyQAX915/video/index.m3u8
4月3日 23-24赛季德国杯半决赛 凯泽斯劳滕VS萨尔布吕肯,https://v12.qdhdcate.com/yyv12/202404/04/QakQtF2CEG4/video/index.m3u8
4月3日 23-24赛季沙联第26轮 艾卜哈VS利雅得胜利,https://v12.qdhdcate.com/yyv12/202404/04/eBHffWVDyx4/video/index.m3u8
4月4日 2024赛季中超第4轮 武汉三镇VS沧州雄狮,https://v9.qdhdcate.com/yyv9/202404/05/AcY2meFm4U18/video/index.m3u8
4月3日 23-24赛季沙联第26轮 利雅得新月VS阿科多,https://v12.qdhdcate.com/yyv12/202404/04/cfmFSQeMUw4/video/index.m3u8
4月3日 23-24赛季英超第31轮 诺丁汉森林VS富勒姆,https://v12.qdhdcate.com/yyv12/202404/04/rrc1D8WTpq4/video/index.m3u8
4月3日 23-24赛季英超第31轮 伯恩茅斯VS水晶宫,https://v12.qdhdcate.com/yyv12/202404/04/FtmcNqTZvY4/video/index.m3u8
4月3日 23-24赛季英超第31轮 纽卡斯尔VS埃弗顿,https://v12.qdhdcate.com/yyv12/202404/04/vCx29S7Waf4/video/index.m3u8
4月3日 23-24赛季英超第31轮 西汉姆VS热刺,https://v12.qdhdcate.com/yyv12/202404/04/p1VgNmtYL24/video/index.m3u8
4月1日 23-24赛季意甲第30轮 萨索洛VS乌迪内斯,https://v11.qdhdcate.com/yyv11/202404/02/HwdwjqswQB3/video/index.m3u8
4月1日 23-24赛季意甲第30轮 博洛尼亚VS萨勒尼塔纳,https://v11.qdhdcate.com/yyv11/202404/02/GcPRevx0rh3/video/index.m3u8
4月3日 23-24赛季英超第31轮 伯恩利VS狼队,https://v12.qdhdcate.com/yyv12/202404/04/UiFD2AuuxW4/video/index.m3u8
4月1日 23-24赛季法甲第27轮 马赛VS巴黎圣日耳曼,https://v11.qdhdcate.com/yyv11/202404/01/znJGNmyW6D3/video/index.m3u8
4月2日 23-24赛季意甲第30轮 莱切VS罗马,https://v11.qdhdcate.com/yyv11/202404/02/cD34YYb5fj3/video/index.m3u8
4月1日 23-24赛季意甲第30轮 卡利亚里VS维罗纳,https://v11.qdhdcate.com/yyv11/202404/02/vUPmMF27423/video/index.m3u8
4月2日 23-24赛季沙联第26轮 吉达国民VS吉达联合,https://v11.qdhdcate.com/yyv11/202404/02/fxepFzbrE93/video/index.m3u8
3月31日 23-24赛季西甲第30轮 瓦伦西亚VS马洛卡,https://v11.qdhdcate.com/yyv11/202403/31/chSKJFRKRG3/video/index.m3u8
4月2日 23-24赛季意甲第30轮 国际米兰VS恩波利,https://v11.qdhdcate.com/yyv11/202404/02/dQR5rvLBSD3/video/index.m3u8
4月1日 23-24赛季西甲第30轮 皇家马德里VS毕尔巴鄂,https://v11.qdhdcate.com/yyv11/202404/01/menybXsbfu3/video/index.m3u8
4月1日 23-24赛季德甲第27轮 波鸿VS达姆施塔特,https://v11.qdhdcate.com/yyv11/202404/01/cwaiCVZwzz3/video/index.m3u8
4月2日 23-24赛季西甲第30轮 比利亚雷亚尔VS马德里竞技,https://v11.qdhdcate.com/yyv11/202404/02/yDXf5eMKhW3/video/index.m3u8
4月1日 23-24赛季西甲第30轮 阿拉维斯VS皇家社会,https://v11.qdhdcate.com/yyv11/202404/01/RVhY1rvKzr3/video/index.m3u8
3月31日 23-24赛季英超第30轮 布伦特福德VS曼联,https://v11.qdhdcate.com/yyv11/202403/31/1pCeYuyrTY3/video/index.m3u8
3月31日 23-24赛季西甲第30轮 巴塞罗那VS拉斯帕尔马斯,https://v11.qdhdcate.com/yyv11/202403/31/VA3XvBUVUQ3/video/index.m3u8
3月31日 23-24赛季意甲第30轮 佛罗伦萨VSAC米兰,https://v11.qdhdcate.com/yyv11/202403/31/NgjWRJkmiL3/video/index.m3u8
3月31日 23-24赛季意甲第30轮 拉齐奥VS尤文图斯,https://v11.qdhdcate.com/yyv11/202403/31/CMWhhpeinH3/video/index.m3u8
3月31日 23-24赛季沙联第25轮 利雅得青年人VS利雅得新月,https://v11.qdhdcate.com/yyv11/202403/31/dS7n4M1gPt3/video/index.m3u8
3月31日 23-24赛季法甲第27轮 梅斯VS摩纳哥,https://v11.qdhdcate.com/yyv11/202403/31/cCktuTD98A3/video/index.m3u8
3月31日 23-24赛季沙联第25轮 利雅得胜利VS塔伊,https://v11.qdhdcate.com/yyv11/202403/31/Ppvhnhdn6H3/video/index.m3u8
3月31日 23-24赛季法甲第27轮 里昂VS兰斯,https://v11.qdhdcate.com/yyv11/202403/31/nnYb8zBXq53/video/index.m3u8
3月31日 23-24赛季英超第30轮 阿斯顿维拉VS狼队,https://v11.qdhdcate.com/yyv11/202403/31/byJUWRGWNK3/video/index.m3u8
3月31日 23-24赛季德甲第27轮 拜仁慕尼黑VS多特蒙德,https://v11.qdhdcate.com/yyv11/202403/31/7ABABpPAH23/video/index.m3u8
